PC1	PC2	PC3
-22.2043881009437	6.30745289882105	39.9032798955602
-22.2043881009437	6.30745289882105	39.9032798955602
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
-18.7888098668425	33.5138793514395	-25.0969521826741
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
64.4569052025279	-1.87233730436763	0.762900871228122
